Time,R0,HospitalLag,Dead,Susceptible,Hospital,RecoveredMild,RecoveredSevere,RecoveredTotal,Infected,Exposed,Sum,Run
2020-01-15 00:36:00,0.8,8,1.4187351950343254e-08,277998.9980025018,2.5110525809188997e-05,2.6945760839444915e-06,6.189832161163077e-11,2.694637982266103e-06,0.9975081057456691,0.001992510710128615,278000.0,0
2020-01-16 00:36:00,0.9,8,2.2755731121840524e-05,277998.92158946244,0.0011937143876832573,0.0042572068445428605,3.989267608209739e-06,0.004261196112151071,0.9099225710458978,0.07080657195777033,278000.00000000006,0
2020-01-17 00:36:00,1.0,8,8.498355364384858e-05,277998.84261166025,0.0026244325592028515,0.0156630424161914,2.8820784391941304e-05,0.015691863200583342,0.8427428356741666,0.12948402523159602,278000.0,0
2020-01-18 00:36:00,1.1,8,0.00018194731122098893,277998.760754087,0.004246263407486983,0.03304279904194855,9.018755441308784e-05,0.033132986596361644,0.7923088670216019,0.1801489116960905,278000.0000000002,0
2020-01-19 00:36:00,1.2000000000000002,8,0.00030985404228118325,277998.67550857645,0.006005046680831372,0.05545993218133565,0.00019981481080288014,0.05565974699213853,0.7556927042153819,0.22471479854735846,278000.00000000023,0
2020-01-20 00:36:00,1.3,8,0.0004656952171205737,277998.5862238889,0.007860025966680156,0.08217361892424185,0.0003663581507954188,0.08253997707503727,0.7305877654807494,0.2648777956009718,278000.00000000023,0
2020-01-21 00:36:00,1.4000000000000001,8,0.0006471091095141938,277998.4921357194,0.009781143254997895,0.11260267517644867,0.0005961189896286944,0.11319879416607737,0.7152093656014105,0.30212896914136556,278000.0000000003,0
2020-01-22 00:36:00,1.5,8,0.0008522725086463397,277998.3923812273,0.011746918638215816,0.14629692012594356,0.000893614901564213,0.14719053502750779,0.708208287212905,0.3377784850618184,278000.00000000023,0
2020-01-23 00:36:00,1.6,8,0.0010798166307114606,277998.28600166045,0.013742796705012343,0.18291462844014675,0.0012620351733729257,0.1841766636135197,0.7085978475065002,0.37298612948133514,278000.00000000047,0
2020-01-24 00:36:00,1.7000000000000002,8,0.001328762914437174,277998.17193571647,0.0157598650809384,0.2222049395972461,0.0017036059776941255,0.22390854557494025,0.7156940240519588,0.40879466639271744,278000.00000000035,0
2020-01-25 00:36:00,1.8,8,0.0015984751549450041,277998.049005476,0.017793870342684544,0.2639942994320265,0.0022198847506675386,0.26621418418269405,0.7290677104824934,0.4461638681788305,278000.0000000006,0
2020-01-26 00:36:00,1.9000000000000001,8,0.0018886251259587934,277997.91589603905,0.019844472741793153,0.30817618927436036,0.0028119994678501713,0.3109881887422105,0.7485079527862197,0.48600407343953933,278000.0000000008,0
2020-01-27 00:36:00,2.0,8,0.0021991694546512393,277997.7711294263,0.021914694373103116,0.3547035533209036,0.0034808454052740125,0.35818439872617763,0.7739949833062211,0.5292088633117,278000.0000000008,0
2020-01-28 00:36:00,2.1,8,0.0025303360482912445,277997.613032795,0.024010526135751022,0.4035834669705705,0.00422724951588461,0.4078107164864551,0.8056819577132976,0.5766869713140721,278000.0000000008,0
2020-01-29 00:36:00,2.2,8,0.0028826188346111658,277997.43970059365,0.026140667533735968,0.45487370048795084,0.005052110630946489,0.4599258111188973,0.8438844640204303,0.6293939124615618,278000.0000000008,0
2020-01-30 00:36:00,2.1000000000000005,8,0.003256779978827316,277997.24946810753,0.02831638045335982,0.5086809266473123,0.005956522214746862,0.5146374488620592,0.8890756047050704,0.6878473421406106,278000.00000000064,0
2020-01-31 00:36:00,2.0000000000000004,8,0.0036538519696313406,277997.0577583258,0.030550767125932576,0.5651590606030179,0.006941882521185345,0.5721009431242032,0.9401566202887841,0.7370543297945694,278000.0000000004,0
2020-02-01 00:36:00,1.9000000000000004,8,0.004075079488695388,277996.86458484037,0.03285609561647045,0.6244965251289735,0.008009980258369949,0.6325065053873434,0.9949813347255698,0.7786703180809686,278000.00000000064,0
2020-02-02 00:36:00,1.8000000000000005,8,0.004521819564465225,277996.6704666347,0.03524271961052312,0.6868964566377639,0.009163027001379219,0.6960594836391432,1.0518449694578613,0.8135948831229057,278000.00000000064,0
2020-02-03 00:36:00,1.7000000000000004,8,0.004995460301714594,277996.47628766525,0.03771866446925886,0.7525612668387232,0.010403640728263826,0.762964907566987,1.1093253515919745,0.842235316712195,278000.00000000035,0
2020-02-04 00:36:00,1.6000000000000005,8,0.005497355967134043,277996.28319608915,0.040289338412039404,0.8216809096486497,0.011734795660658666,0.8334157053093083,1.1661807817480343,0.8646867615634138,278000.0000000004,0
2020-02-05 00:36:00,1.5000000000000004,8,0.006028773106435254,277996.0925279309,0.04295733412576337,0.8944236786768487,0.01315974905423239,0.9075834277310811,1.2212862672968277,0.8808577117131872,278000.0000000003,0
2020-02-06 00:36:00,1.4000000000000004,8,0.006590844330018422,277995.90574551624,0.045722299672808026,0.9709287826787555,0.014681952221344916,0.9856107349001004,1.2735959972168653,0.890559492081821,278000.00000000047,0
2020-02-07 00:36:00,1.3000000000000003,8,0.007184527732825289,277995.7243846105,0.048580866643743566,1.051300230520704,0.01630495090107789,1.0676051814217817,1.3221239453737266,0.8935716915166694,278000.00000000064,0
2020-02-08 00:36:00,1.2000000000000002,8,0.007810570818396022,277995.5500066222,0.05152662946663401,1.1356017489203176,0.01803227872261627,1.1536340276429338,1.3659370922817198,0.8896911861808174,278000.0000000006,0
2020-02-09 00:36:00,1.1000000000000005,8,0.008469478413493907,277995.3841538363,0.05455017356815261,1.2238525853069362,0.019867346669679587,1.243719931976616,1.4041574401198433,0.8787695504040337,278000.0000000006,0
2020-02-10 00:36:00,1.0000000000000004,8,0.009161484476666803,277995.22830674367,0.057639152304042665,1.3160241341068695,0.021813330965243936,1.3378374650721134,1.4359700809393865,0.8607417937414611,278000.0000000006,0
2020-02-11 00:36:00,0.9000000000000004,8,0.009886527979544311,277995.0838432861,0.060778413658310236,1.4120373804169675,0.02387306153295609,1.4359104419499238,1.4606352730823204,0.8356481539116037,278000.0000000004,0
2020-02-12 00:36:00,0.8,8,0.010644233211158673,277994.9520003418,0.06395017794222414,1.511761188833325,0.026048913068006996,1.537810101901332,1.4775029243716924,0.8036499013504194,278000.00000000047,0
2020-02-13 00:36:00,0.9000000000000004,8,0.011433894947767073,277994.83297131985,0.06713426733580592,1.6150114827624014,0.028342700704699308,1.6433541834671008,1.4860306346294978,0.7659039599333881,278000.0000000006,0
2020-02-14 00:36:00,1.0,8,0.012254480738461332,277994.6986515154,0.07030950315263888,1.7215535817266578,0.030755583513433375,1.752309165240091,1.4886374911451374,0.7488522953072815,278000.00000000035,0
2020-02-15 00:36:00,1.1,8,0.013104746736968525,277994.54931512807,0.07345830202306698,1.8311255247942673,0.03328800495393051,1.8644135297481979,1.4894218111184827,0.7484994990281616,278000.00000000064,0
